index,actual_label,predicted_label
2076.0,misc.forsale,comp.windows.x
2077.0,sci.med,comp.sys.mac.hardware
2078.0,sci.med,sci.med
2079.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2080.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
2081.0,soc.religion.christian,rec.autos
2082.0,comp.graphics,comp.graphics
2083.0,soc.religion.christian,soc.religion.christian
2084.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2085.0,rec.motorcycles,rec.autos
2086.0,sci.space,sci.space
2087.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
2088.0,sci.crypt,sci.crypt
2089.0,comp.windows.x,comp.windows.x
2090.0,misc.forsale,misc.forsale
2091.0,sci.med,sci.med
2092.0,rec.sport.baseball,rec.sport.baseball
2093.0,misc.forsale,misc.forsale
2094.0,comp.sys.mac.hardware,rec.sport.hockey
2095.0,rec.sport.baseball,talk.politics.misc
2096.0,comp.windows.x,comp.windows.x
2097.0,rec.sport.hockey,talk.politics.misc
2098.0,sci.med,sci.med
2099.0,rec.sport.hockey,rec.sport.hockey
2100.0,sci.med,sci.med
2101.0,sci.electronics,comp.sys.ibm.pc.hardware
2102.0,misc.forsale,rec.sport.baseball
2103.0,sci.med,sci.med
2104.0,talk.politics.guns,talk.politics.guns
2105.0,comp.graphics,rec.autos
2106.0,talk.politics.mideast,talk.politics.mideast
2107.0,rec.sport.baseball,rec.sport.baseball
2108.0,rec.sport.hockey,rec.sport.hockey
2109.0,alt.atheism,alt.atheism
2110.0,alt.atheism,alt.atheism
2111.0,comp.sys.mac.hardware,comp.graphics
2112.0,sci.med,sci.med
2113.0,talk.politics.mideast,rec.sport.hockey
2114.0,rec.motorcycles,rec.motorcycles
2115.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
2116.0,talk.politics.mideast,talk.politics.mideast
2117.0,alt.atheism,alt.atheism
2118.0,talk.politics.misc,talk.politics.misc
2119.0,comp.os.ms-windows.misc,sci.space
2120.0,alt.atheism,alt.atheism
2121.0,alt.atheism,sci.space
2122.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2123.0,comp.windows.x,comp.windows.x
2124.0,rec.autos,sci.med
2125.0,sci.space,sci.space
2126.0,rec.sport.hockey,comp.sys.mac.hardware
2127.0,comp.sys.mac.hardware,sci.med
2128.0,sci.electronics,sci.space
2129.0,sci.electronics,comp.sys.mac.hardware
2130.0,rec.sport.baseball,rec.sport.baseball
2131.0,sci.med,talk.politics.mideast
2132.0,sci.space,sci.space
2133.0,sci.crypt,misc.forsale
2134.0,misc.forsale,misc.forsale
2135.0,talk.politics.guns,talk.politics.guns
2136.0,rec.sport.hockey,rec.sport.hockey
2137.0,sci.med,sci.med
2138.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
2139.0,soc.religion.christian,soc.religion.christian
2140.0,talk.politics.mideast,talk.politics.mideast
2141.0,comp.sys.ibm.pc.hardware,misc.forsale
2142.0,rec.autos,rec.motorcycles
2143.0,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware
2144.0,soc.religion.christian,soc.religion.christian
2145.0,comp.windows.x,comp.windows.x
2146.0,sci.med,comp.windows.x
2147.0,comp.os.ms-windows.misc,talk.politics.guns
2148.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
2149.0,rec.autos,rec.autos
2150.0,talk.politics.guns,talk.politics.guns
2151.0,rec.autos,rec.autos
2152.0,sci.space,sci.space
2153.0,rec.autos,rec.autos
2154.0,soc.religion.christian,soc.religion.christian
2155.0,soc.religion.christian,soc.religion.christian
2156.0,rec.autos,rec.motorcycles
2157.0,sci.crypt,misc.forsale
2158.0,alt.atheism,alt.atheism
2159.0,comp.windows.x,comp.windows.x
2160.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
2161.0,sci.space,sci.space
2162.0,sci.med,sci.med
2163.0,alt.atheism,alt.atheism
2164.0,comp.sys.mac.hardware,comp.windows.x
2165.0,rec.motorcycles,rec.motorcycles
2166.0,rec.sport.hockey,rec.sport.hockey
2167.0,talk.politics.guns,talk.politics.guns
2168.0,talk.politics.guns,rec.autos
2169.0,sci.med,sci.med
2170.0,comp.graphics,comp.graphics
2171.0,talk.politics.guns,talk.religion.misc
2172.0,alt.atheism,alt.atheism
2173.0,sci.med,sci.med
2174.0,misc.forsale,misc.forsale
2175.0,talk.politics.guns,talk.politics.guns
2176.0,sci.med,talk.religion.misc
2177.0,sci.med,comp.windows.x
2178.0,rec.sport.baseball,rec.autos
2179.0,comp.os.ms-windows.misc,rec.sport.hockey
2180.0,sci.space,sci.space
2181.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
2182.0,rec.motorcycles,rec.motorcycles
2183.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2184.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
2185.0,sci.space,rec.autos
2186.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
2187.0,comp.sys.mac.hardware,misc.forsale
2188.0,rec.sport.baseball,rec.sport.baseball
2189.0,sci.med,sci.med
2190.0,rec.sport.baseball,rec.sport.baseball
2191.0,comp.graphics,comp.graphics
2192.0,soc.religion.christian,soc.religion.christian
2193.0,rec.sport.hockey,rec.sport.hockey
2194.0,talk.politics.misc,talk.politics.misc
2195.0,sci.crypt,sci.crypt
2196.0,talk.politics.misc,talk.politics.guns
2197.0,rec.motorcycles,rec.motorcycles
2198.0,sci.crypt,sci.crypt
2199.0,rec.sport.baseball,rec.sport.baseball
2200.0,comp.windows.x,comp.windows.x
2201.0,talk.politics.misc,talk.politics.misc
2202.0,talk.politics.misc,rec.sport.hockey
2203.0,talk.politics.misc,talk.politics.misc
2204.0,rec.sport.hockey,comp.windows.x
2205.0,rec.motorcycles,rec.motorcycles
2206.0,comp.os.ms-windows.misc,comp.graphics
2207.0,rec.autos,rec.autos
2208.0,rec.sport.baseball,rec.sport.baseball
2209.0,rec.sport.baseball,rec.sport.baseball
2210.0,comp.windows.x,comp.graphics
2211.0,rec.autos,rec.sport.baseball
2212.0,comp.windows.x,rec.sport.baseball
2213.0,alt.atheism,rec.motorcycles
2214.0,talk.politics.mideast,talk.politics.mideast
2215.0,sci.med,sci.med
2216.0,talk.politics.guns,talk.politics.guns
2217.0,rec.motorcycles,rec.motorcycles
2218.0,rec.autos,rec.autos
2219.0,talk.politics.misc,talk.politics.misc
2220.0,rec.autos,talk.politics.misc
2221.0,comp.sys.mac.hardware,rec.autos
2222.0,talk.religion.misc,talk.religion.misc
2223.0,comp.graphics,rec.motorcycles
2224.0,rec.sport.hockey,rec.sport.hockey
2225.0,talk.politics.misc,talk.politics.misc
2226.0,talk.religion.misc,talk.religion.misc
2227.0,sci.space,sci.space
2228.0,talk.politics.guns,talk.politics.guns
2229.0,misc.forsale,sci.space
2230.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2231.0,talk.religion.misc,comp.os.ms-windows.misc
2232.0,sci.crypt,sci.space
2233.0,talk.religion.misc,talk.religion.misc
2234.0,talk.politics.mideast,talk.politics.mideast
2235.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
2236.0,sci.crypt,sci.crypt
2237.0,talk.politics.mideast,talk.politics.mideast
2238.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
2239.0,talk.politics.guns,talk.politics.guns
2240.0,sci.electronics,comp.windows.x
2241.0,sci.space,sci.space
2242.0,soc.religion.christian,soc.religion.christian
2243.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
2244.0,talk.politics.mideast,comp.os.ms-windows.misc
2245.0,comp.sys.ibm.pc.hardware,sci.crypt
2246.0,talk.politics.mideast,talk.politics.mideast
2247.0,sci.crypt,sci.crypt
2248.0,comp.windows.x,comp.windows.x
2249.0,alt.atheism,alt.atheism
2250.0,rec.sport.baseball,soc.religion.christian
2251.0,sci.med,sci.med
2252.0,sci.electronics,comp.sys.ibm.pc.hardware
2253.0,comp.windows.x,sci.med
2254.0,sci.med,talk.religion.misc
2255.0,rec.motorcycles,rec.motorcycles
2256.0,comp.graphics,rec.autos
2257.0,sci.electronics,talk.politics.guns
2258.0,sci.space,sci.space
2259.0,sci.med,sci.med
2260.0,sci.electronics,comp.graphics
2261.0,talk.politics.misc,talk.politics.misc
2262.0,comp.windows.x,comp.os.ms-windows.misc
2263.0,talk.religion.misc,talk.religion.misc
2264.0,sci.electronics,rec.autos
2265.0,rec.motorcycles,rec.motorcycles
2266.0,rec.autos,sci.med
2267.0,comp.os.ms-windows.misc,misc.forsale
2268.0,talk.politics.misc,rec.sport.hockey
2269.0,misc.forsale,comp.sys.ibm.pc.hardware
2270.0,comp.sys.mac.hardware,rec.sport.hockey
2271.0,talk.politics.misc,talk.politics.misc
2272.0,alt.atheism,alt.atheism
2273.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
2274.0,talk.religion.misc,talk.religion.misc
2275.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
2276.0,talk.politics.mideast,talk.religion.misc
2277.0,sci.electronics,comp.graphics
2278.0,rec.sport.baseball,rec.sport.baseball
2279.0,sci.electronics,sci.electronics
2280.0,sci.med,sci.med
2281.0,comp.os.ms-windows.misc,comp.graphics
2282.0,comp.graphics,comp.windows.x
2283.0,comp.sys.mac.hardware,sci.electronics
2284.0,rec.motorcycles,rec.motorcycles
2285.0,rec.sport.hockey,rec.sport.hockey
2286.0,comp.windows.x,comp.windows.x
2287.0,sci.med,soc.religion.christian
2288.0,comp.windows.x,comp.windows.x
2289.0,sci.crypt,sci.crypt
2290.0,comp.windows.x,misc.forsale
2291.0,rec.autos,rec.autos
2292.0,sci.space,sci.space
2293.0,sci.crypt,sci.crypt
2294.0,sci.crypt,sci.crypt
2295.0,comp.graphics,talk.politics.guns
2296.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
2297.0,sci.crypt,sci.crypt
2298.0,rec.motorcycles,rec.motorcycles
2299.0,sci.electronics,misc.forsale
2300.0,talk.religion.misc,sci.med
2301.0,talk.politics.mideast,soc.religion.christian
2302.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
2303.0,rec.sport.hockey,comp.windows.x
2304.0,talk.religion.misc,talk.religion.misc
2305.0,talk.politics.mideast,talk.politics.mideast
2306.0,comp.windows.x,comp.windows.x
2307.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2308.0,misc.forsale,sci.crypt
2309.0,comp.windows.x,misc.forsale
2310.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
2311.0,talk.politics.misc,talk.politics.guns
2312.0,rec.sport.hockey,rec.sport.hockey
2313.0,sci.electronics,sci.electronics
2314.0,misc.forsale,misc.forsale
2315.0,sci.electronics,comp.sys.mac.hardware
2316.0,rec.autos,rec.autos
2317.0,comp.sys.mac.hardware,rec.motorcycles
2318.0,alt.atheism,alt.atheism
2319.0,soc.religion.christian,alt.atheism
2320.0,soc.religion.christian,soc.religion.christian
2321.0,comp.windows.x,sci.space
2322.0,comp.windows.x,sci.med
2323.0,comp.graphics,sci.space
2324.0,sci.med,sci.med
2325.0,rec.motorcycles,rec.motorcycles
2326.0,comp.sys.mac.hardware,talk.religion.misc
2327.0,sci.crypt,sci.crypt
2328.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2329.0,misc.forsale,comp.sys.ibm.pc.hardware
2330.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
2331.0,rec.sport.hockey,rec.sport.hockey
2332.0,comp.graphics,comp.graphics
2333.0,rec.motorcycles,rec.motorcycles
2334.0,talk.politics.misc,comp.windows.x
2335.0,rec.autos,rec.autos
2336.0,rec.motorcycles,rec.motorcycles
2337.0,comp.windows.x,comp.windows.x
2338.0,soc.religion.christian,soc.religion.christian
2339.0,rec.autos,rec.autos
2340.0,comp.os.ms-windows.misc,alt.atheism
2341.0,talk.politics.mideast,talk.politics.mideast
2342.0,rec.motorcycles,rec.motorcycles
2343.0,talk.politics.mideast,talk.politics.mideast
2344.0,comp.windows.x,comp.windows.x
2345.0,comp.graphics,sci.electronics
2346.0,sci.space,comp.windows.x
2347.0,comp.sys.mac.hardware,comp.os.ms-windows.misc
2348.0,soc.religion.christian,soc.religion.christian
2349.0,rec.sport.hockey,rec.sport.hockey
2350.0,sci.med,sci.electronics
2351.0,rec.sport.hockey,comp.graphics
2352.0,rec.sport.hockey,rec.sport.hockey
2353.0,sci.space,comp.sys.ibm.pc.hardware
2354.0,comp.os.ms-windows.misc,sci.med
2355.0,talk.politics.mideast,comp.os.ms-windows.misc
2356.0,sci.electronics,comp.sys.ibm.pc.hardware
2357.0,rec.sport.hockey,rec.sport.hockey
2358.0,sci.crypt,sci.crypt
2359.0,soc.religion.christian,soc.religion.christian
2360.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
2361.0,rec.motorcycles,rec.motorcycles
2362.0,comp.windows.x,comp.graphics
2363.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2364.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
2365.0,comp.graphics,comp.graphics
2366.0,rec.autos,alt.atheism
2367.0,comp.sys.ibm.pc.hardware,rec.autos
2368.0,comp.sys.ibm.pc.hardware,misc.forsale
2369.0,comp.windows.x,comp.windows.x
2370.0,rec.autos,misc.forsale
2371.0,sci.med,sci.med
2372.0,rec.sport.baseball,misc.forsale
2373.0,comp.graphics,sci.med
2374.0,talk.politics.guns,talk.religion.misc
2375.0,sci.space,sci.space
2376.0,misc.forsale,comp.graphics
2377.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
2378.0,rec.autos,comp.os.ms-windows.misc
2379.0,rec.autos,comp.sys.mac.hardware
2380.0,comp.os.ms-windows.misc,comp.graphics
2381.0,sci.electronics,sci.electronics
2382.0,comp.windows.x,comp.windows.x
2383.0,talk.religion.misc,talk.religion.misc
2384.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
2385.0,soc.religion.christian,soc.religion.christian
2386.0,soc.religion.christian,soc.religion.christian
2387.0,sci.electronics,rec.autos
2388.0,comp.sys.mac.hardware,misc.forsale
2389.0,soc.religion.christian,soc.religion.christian
2390.0,sci.electronics,comp.os.ms-windows.misc
2391.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2392.0,comp.graphics,comp.graphics
2393.0,rec.sport.hockey,rec.sport.hockey
2394.0,rec.sport.hockey,comp.sys.mac.hardware
2395.0,rec.motorcycles,sci.med
2396.0,comp.graphics,comp.graphics
2397.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2398.0,talk.politics.guns,talk.politics.guns
2399.0,comp.graphics,comp.windows.x
2400.0,comp.sys.mac.hardware,sci.space
2401.0,rec.autos,rec.autos
2402.0,comp.sys.mac.hardware,comp.windows.x
2403.0,sci.med,sci.electronics
2404.0,rec.sport.baseball,rec.autos
2405.0,talk.politics.guns,sci.space
2406.0,sci.space,sci.space
2407.0,talk.politics.misc,talk.politics.misc
2408.0,talk.politics.misc,talk.politics.guns
2409.0,rec.autos,sci.electronics
2410.0,sci.space,sci.electronics
2411.0,rec.autos,comp.sys.ibm.pc.hardware
2412.0,rec.autos,rec.autos
2413.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2414.0,rec.sport.hockey,rec.sport.hockey
2415.0,rec.sport.baseball,rec.sport.baseball
2416.0,sci.electronics,rec.sport.hockey
2417.0,comp.windows.x,comp.windows.x
2418.0,alt.atheism,alt.atheism
2419.0,rec.motorcycles,rec.motorcycles
2420.0,soc.religion.christian,soc.religion.christian
2421.0,talk.religion.misc,talk.religion.misc
2422.0,sci.space,sci.space
2423.0,comp.sys.ibm.pc.hardware,misc.forsale
2424.0,comp.windows.x,comp.windows.x
2425.0,comp.windows.x,talk.politics.guns
2426.0,rec.autos,sci.med
2427.0,comp.sys.ibm.pc.hardware,sci.electronics
2428.0,soc.religion.christian,soc.religion.christian
2429.0,rec.motorcycles,rec.motorcycles
2430.0,talk.politics.mideast,talk.politics.mideast
2431.0,comp.os.ms-windows.misc,rec.sport.baseball
2432.0,sci.space,sci.space
2433.0,rec.motorcycles,rec.motorcycles
2434.0,alt.atheism,alt.atheism
2435.0,comp.sys.ibm.pc.hardware,sci.med
2436.0,sci.med,talk.politics.misc
2437.0,talk.politics.misc,talk.politics.misc
2438.0,sci.electronics,comp.windows.x
2439.0,comp.windows.x,comp.graphics
2440.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2441.0,talk.politics.misc,talk.politics.misc
2442.0,talk.politics.mideast,soc.religion.christian
2443.0,rec.sport.hockey,rec.sport.hockey
2444.0,talk.politics.mideast,talk.politics.mideast
2445.0,comp.graphics,comp.graphics
2446.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2447.0,comp.graphics,talk.politics.mideast
2448.0,sci.space,comp.graphics
2449.0,misc.forsale,comp.sys.ibm.pc.hardware
2450.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2451.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
2452.0,comp.graphics,comp.graphics
2453.0,talk.religion.misc,talk.religion.misc
2454.0,sci.med,sci.med
2455.0,talk.religion.misc,talk.religion.misc
2456.0,rec.sport.baseball,rec.sport.baseball
2457.0,rec.sport.baseball,rec.sport.baseball
2458.0,comp.sys.mac.hardware,rec.motorcycles
2459.0,rec.autos,rec.autos
2460.0,sci.electronics,comp.sys.ibm.pc.hardware
2461.0,rec.autos,comp.graphics
2462.0,comp.windows.x,comp.windows.x
2463.0,sci.med,misc.forsale
2464.0,talk.politics.misc,talk.politics.misc
2465.0,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc
2466.0,misc.forsale,misc.forsale
2467.0,sci.med,sci.med
2468.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
2469.0,alt.atheism,alt.atheism
2470.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
2471.0,comp.graphics,rec.sport.hockey
2472.0,comp.sys.mac.hardware,rec.sport.baseball
2473.0,sci.crypt,sci.crypt
2474.0,rec.sport.baseball,rec.sport.baseball
2475.0,sci.electronics,sci.electronics
2476.0,comp.windows.x,comp.os.ms-windows.misc
2477.0,sci.med,sci.med
2478.0,rec.sport.baseball,rec.sport.baseball
2479.0,rec.sport.baseball,rec.sport.baseball
2480.0,sci.med,comp.graphics
2481.0,comp.graphics,comp.graphics
2482.0,comp.os.ms-windows.misc,comp.sys.mac.hardware
2483.0,alt.atheism,alt.atheism
2484.0,talk.politics.guns,talk.politics.guns
2485.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
2486.0,talk.religion.misc,alt.atheism
2487.0,sci.space,sci.space
2488.0,comp.graphics,comp.windows.x
2489.0,comp.graphics,comp.graphics
2490.0,talk.religion.misc,talk.politics.guns
2491.0,rec.motorcycles,rec.motorcycles
2492.0,talk.politics.guns,talk.politics.guns
2493.0,rec.autos,rec.autos
2494.0,comp.os.ms-windows.misc,misc.forsale
2495.0,sci.space,sci.space
2496.0,comp.graphics,comp.windows.x
2497.0,rec.sport.baseball,rec.sport.baseball
2498.0,misc.forsale,comp.sys.mac.hardware
2499.0,sci.crypt,sci.crypt
2500.0,soc.religion.christian,soc.religion.christian
2501.0,alt.atheism,talk.religion.misc
2502.0,alt.atheism,alt.atheism
2503.0,rec.sport.hockey,misc.forsale
2504.0,misc.forsale,comp.windows.x
2505.0,misc.forsale,misc.forsale
2506.0,comp.graphics,sci.space
2507.0,talk.politics.guns,talk.politics.mideast
2508.0,talk.politics.guns,comp.os.ms-windows.misc
2509.0,talk.politics.guns,talk.politics.misc
2510.0,sci.med,sci.med
2511.0,rec.sport.baseball,comp.sys.mac.hardware
2512.0,rec.motorcycles,rec.motorcycles
2513.0,comp.windows.x,sci.space
2514.0,talk.politics.mideast,talk.politics.mideast
2515.0,sci.crypt,comp.windows.x
2516.0,talk.politics.misc,talk.politics.misc
2517.0,sci.space,sci.space
2518.0,sci.electronics,rec.autos
2519.0,rec.motorcycles,rec.motorcycles
2520.0,comp.windows.x,comp.windows.x
2521.0,soc.religion.christian,comp.windows.x
2522.0,rec.motorcycles,rec.motorcycles
2523.0,rec.sport.baseball,rec.sport.baseball
2524.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
2525.0,comp.graphics,comp.sys.ibm.pc.hardware
2526.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
2527.0,soc.religion.christian,soc.religion.christian
2528.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
2529.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
2530.0,rec.motorcycles,rec.motorcycles
2531.0,sci.electronics,sci.electronics
2532.0,comp.sys.mac.hardware,comp.sys.mac.hardware
2533.0,comp.windows.x,comp.windows.x
2534.0,talk.politics.misc,talk.politics.misc
2535.0,alt.atheism,talk.religion.misc
2536.0,soc.religion.christian,soc.religion.christian
2537.0,sci.med,talk.politics.guns
2538.0,soc.religion.christian,sci.space
2539.0,soc.religion.christian,soc.religion.christian
2540.0,rec.autos,rec.autos
2541.0,rec.autos,rec.autos
2542.0,comp.windows.x,comp.windows.x
2543.0,talk.politics.guns,sci.med
2544.0,misc.forsale,misc.forsale
2545.0,talk.politics.mideast,talk.politics.mideast
2546.0,rec.sport.baseball,misc.forsale
2547.0,rec.autos,sci.electronics
2548.0,soc.religion.christian,soc.religion.christian
2549.0,rec.sport.hockey,talk.politics.mideast
2550.0,sci.med,sci.med
2551.0,talk.politics.misc,talk.politics.misc
2552.0,talk.religion.misc,alt.atheism
2553.0,comp.graphics,soc.religion.christian
2554.0,rec.sport.hockey,rec.sport.hockey
2555.0,alt.atheism,alt.atheism
2556.0,sci.med,sci.med
2557.0,comp.windows.x,comp.windows.x
2558.0,rec.sport.baseball,rec.sport.baseball
2559.0,comp.graphics,comp.graphics
2560.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
2561.0,misc.forsale,sci.med
2562.0,comp.graphics,comp.graphics
2563.0,talk.politics.mideast,rec.sport.baseball
